"Date","League","Type","Abberath.s.Horn","Advancing.Fortress","Agnerod.East","Agnerod.North","Agnerod.South","Agnerod.West","Al.Dhih","Allure","Amplification.Rod","Apep.s.Rage","Ashcaller","Atziri.s.Disfavour","Aurumvorax","Axiom.Perpetuum","Bino.s.Kitchen.Knife","Bitterdream","Bloodplay","Bloodseeker","Brain.Rattler","Breath.of.the.Council","Brightbeak","Brutus..Lead.Sprinkler","Callinellus.Malleus","Cameria.s.Maul","Chin.Sol","Chitus..Needle","Chober.Chaber","Clayshaper","Cospri.s.Malice","Cybil.s.Paw","Daresso.s.Passion","Darkscorn","Death.s.Hand","Death.s.Harp","Death.s.Opus","Divinarius","Doomfletch","Doomfletch.s.Prism","Doomsower","Doon.Cuebiyari","Doryani.s.Catalyst","Dreadarc","Dreamfeather","Dyadus","Dying.Breath","Eclipse.Solaris","Edge.of.Madness","Ephemeral.Edge","Essentia.Sanguis","Femurs.of.the.Saints","Fencoil","Fidelitas..Spike","Flesh.Eater","Frostbreath","Geofri.s.Baptism","Gorebreaker","Goredrill","Heartbreaker","Hegemony.s.Era","Hezmana.s.Bloodlust","Hiltless","Hrimnor.s.Dirge","Hrimnor.s.Hymn","Hyaon.s.Fury","Ichimonji","Infractem","Innsbury.Edge","Iron.Commander","Izaro.s.Dilemma","Jack..the.Axe","Jorrhast.s.Blacksteel","Kaom.s.Primacy","Kingmaker","Kondo.s.Pride","Kongor.s.Undying.Rage","Lakishu.s.Blade","Last.Resort","Lavianga.s.Wisdom","Lifesprig","Limbsplit","Lioneye.s.Glare","Mark.of.the.Doubting.Knight","Marohi.Erqi","Midnight.Bargain","Mightflay","Mj√.lner","Mon.tregul.s.Grasp","Moonbender.s.Wing","Moonsorrow","Mortem.Morsu","Null.s.Inclination","Nuro.s.Harp","Nycta.s.Lantern","Obliteration","Ornament.of.the.East","Oro.s.Sacrifice","Pillar.of.the.Caged.God","Piscator.s.Vigil","Pledge.of.Hands","Prismatic.Eclipse","Quecholli","Queen.s.Decree","Queen.s.Escape","Quill.Rain","Razor.of.the.Seventh.Sun","Reach.of.the.Council","Realm.Ender","Realmshaper","Reaper.s.Pursuit","Rebuke.of.the.Vaal","Redbeak","Relentless.Fury","Reverberation.Rod","Rigwald.s.Charge","Rigwald.s.Command","Rigwald.s.Savagery","Rive","Roth.s.Reach","Scaeva","Shiversting","Silverbough","Silverbranch","Singularity","Sire.of.Shards","Slivertongue","Soul.Taker","Spine.of.the.First.Claimant","Starforge","Storm.Cloud","Storm.Prison","Taryn.s.Shiver","Terminus.Est","The.Blood.Reaper","The.Blood.Thorn","The.Cauteriser","The.Consuming.Dark","The.Dancing.Dervish","The.Dark.Seer","The.Goddess.Bound","The.Goddess.Scorned","The.Goddess.Unleashed","The.Gryphon","The.Harvest","The.Princess","The.Scourge","The.Screaming.Eagle","The.Searing.Touch","The.Stormheart","The.Supreme.Truth","The.Tempest","The.Tempestuous.Steel","The.Whispering.Ice","Tipua.Kaikohuru","Touch.of.Anguish","Tremor.Rod","Trypanon","Twyzel","Ungil.s.Gauche","Varunastra","Void.Battery","Voidhome","Voltaxic.Rift","Wideswing","Widowmaker","Wildslash","Windripper","Wings.of.Entropy","Xirgil.s.Crank","Ahn.s.Might","Arakaali.s.Fang","Arborix","Augyre","Balefire","Beltimber.Blade","Cameria.s.Avarice","Cane.of.Unravelling","Cerberus.Limb","Chaber.Cairn","Corona.Solaris","Debeon.s.Dirge","Disintegrator","Dreadbeak","Dreadsurge","Duskdawn","Earendel.s.Embrace","Ewar.s.Mirage","Fate.of.the.Vaal","Geofri.s.Devotion","Grelwood.Shank","Hand.of.Thought.and.Motion","Hand.of.Wisdom.and.Action","Hopeshredder","Kitava.s.Feast","Martyr.of.Innocence","Mirebough","Nebuloch","Ngamahu.s.Flame","Oni.Goroshi","Panquetzaliztli","Sanguine.Gambol","Severed.in.Sleep","Shade.of.Solaris","Shimmeron","Sinvicta.s.Mettle","Soulwrest","Story.of.the.Vaal","Taproot","The.Dancing.Duo","The.Enmity.Divine","The.Grey.Spire","The.Poet.s.Pen","The.Rippling.Thoughts","The.Stormwall","The.Wasp.Nest","Tidebreaker","Tulborn","Tulfall","United.in.Dream","Uul.Netol.s.Embrace","Uul.Netol.s.Kiss","Voidforge","Vulconus","White.Wind","Xoph.s.Inception","Xoph.s.Nurture","Paradoxica","The.Crimson.Storm","Sign.of.the.Sin.Eater","Cold.Iron.Point","Nebulis","The.Black.Cane","The.Saviour","NA."
2019-09-30,"Standard","UniqueWeapon",0.31,0.62,5,6,5,5,0.35135,1,4.9,1,0.29,149.11,0.31,0.62505,1,0.31,0.31,2,1,10,1,5.3,0.6,0.31505,1,3,0.31,1,93.46162,0.31,0.31,1,1,0.58,35,4,0.31,20.32,2.51,4,18.14,0.31,1,0.31,168.066,0.31,1,0.6,0.94,1,0.28,0.31,0.28,0.31,0.31,0.31,0.31,1,2.1,1,0.86,4.82,0.31,0.9401,5,0.31,1,0.31,17.52,0.99,2.64,1,210.39,1,1,0.56,0.31,0.31,0.62,0.31,1,0.31,1,2.5,0.31,30,1,0.31,0.31,0.65,0.98,0.58,0.31,0.31,1,0.74,0.31,1,14,0.57,0.31,0.31,35.02,1,3,4,7.48,0.31,0.31,1,0.31,0.31,0.28,0.31,72.46,224.65,1,0.18,1,0.31,19.41,0.31,4.36,0.62,2,150,8,336.1301,0.31,0.18,1,1,0.31,0.31,15,1,0.52,1,1,15.16,4711.8975,10,5.95,0.31,3,0.42,242.32,0.21,1,15,1,0.31,8151.2775,4.4,0.54,7.76,0.18,0.3,45.1,336.12,0.31,1,0.31,0.31,0.18,60,0.31,4.52,5,252.09505,80.06,2,1,15,28.53,504.18,5,310.06333,46.6,0.31,5,20,10,248.27,1,0.31,88.64,5.15,40,1,9.05,8,44.56,25,5,60,2,265.95818,10,23,10,77.47,5,0.66,29.34,7,0.31,25,15,100,64.34071,155.45269,10,1,126.85,1,4,335.02,10,4.18,35,3.11,0.62,1,445.71714,123.16,20,33.98,30,0,0,0,0
2019-10-01,"Standard","UniqueWeapon",0.31,0.62,5,5.69,5,5,0.31,1,5.38,1,0.31,150,0.31,0.69,1.35131,0.31,0.31,3.3103,1,9.88,1,5.24722,0.64,0.33,1,3,0.31,1,100,0.31,0.31,1,1,0.91515,34.37,4,0.31,25,3.51035,4.03,20,0.31,1,0.32,167.97,0.31,1,0.96,0.99,1,0.31,0.31,0.28,0.44,0.31,0.31,0.31,1,3,1,0.91,4.82,0.31,1,5,0.31,1,0.31,15.01,0.97,2.97,1,213.88,1,1,0.40505,0.31,0.37,0.48505,0.31,1,0.58,1,3,0.31,30.48,1,0.31,0.31,0.62,0.99,0.57,0.31,0.31,0.8902,0.95,0.31,1,14,0.32,0.31,0.31,36.33,1,2,4,7.48,0.31,0.4,1.89,0.31,0.31,0.31,0.31,82.44,227.78625,1,0.2,1,0.31,20,0.31,5,0.62,2,150,4.87,335.94,0.31,0.19,1,1,0.31,0.31,11.73,1,0.6602,1,1,13.06,4621.89214,10,6.5,0.31,3,0.58,241.61,0.3,1,15,1,0.31,8146.54,4.01,0.48,7.99,0.27,0.31,41.94,335.88,0.31,1,0.31,0.31,0.19,61.24,0.31,4.52,4.98,239.68505,81.75,2,1,14.9604,32.4,503.91,5,309.9,45.49,0.31,5,20,10,234.632,0.91,0.31,90.05,4.63,40,1,8,8,46.92125,25,5,60,2,251.91,12.67,21.93,10,124.09,5,0.45505,29.04,6.27,0.31,20.95,15,100,69.72,145.15,10,1,110.62,1,3,330.8,10,4.18,35.13636,3.7,0.62,1,464.35,128.31131,20,35.59,30,0,0,0,0
2019-10-02,"Standard","UniqueWeapon",0.32,0.64,5,6,5,5,0.32,1,4.16,1,0.21,158.34,0.32,0.95505,2,0.3,0.32,3.52,1,9.83,1,5,0.64,0.32,1,3,0.32,1,100,0.32,0.32,1,1,0.98,35.41,4,0.32,24.75,2.15,4,20,0.32,1,0.6,168.03,0.32,1,0.6,1,1,0.32,0.32,0.22,0.43,0.32,0.32,0.32,1,3,1,0.62,4.86,0.32,0.76,5,0.32,1,0.32,17,1,3.45,1,228.1,1,1,0.59,0.32,0.52,0.32,0.32,1,0.59,1,2.71,0.32,34.69,1,0.32,0.32,0.85,1,0.59,0.32,0.32,0.8,0.97,0.32,1,17.22,0.59,0.32,0.32,35.99,1,2,4,7.75,0.32,0.46,1,0.32,0.32,0.32,0.32,82.67,231.01,1,0.2,1,0.32,20,0.32,4,0.64,2.99,150,4.46,336.0802,0.32,0.2,1,1,0.32,0.32,10.94,1,0.69,1,1,10.44,3980.24636,9.53,10,0.32,2,0.57,1364.3,0.32,1,14.87,1,0.32,8150.18,3.67,0.52,7.99,0.26,0.32,43.29,336.04,0.31,1,0.32,0.32,0.20505,70,0.32,4.725,5,192.16,83.52,2,1,15,32.53,504.13154,5,379.105,43.9,0.32,5.59,19.34,10,350,0.97,0.32,79.1,4.63,40,1,8,8,43.46,24.77,6.33,60,2,252.04,12,21.49,10,127.17,5,0.32,25,6.94,0.32,21.85,15,100,60.55,96.55,10,1,100,1,3,336,10,4.11,34.37,3.41,0.42,1,557.42429,134.89,20,49.31,28.61,0,0,0,0
2019-10-03,"Standard","UniqueWeapon",0.32,0.59,5,5.68,5,5,0.32,1,4.28,1,0.21,155.81,0.32,0.99,1,0.32,0.32,2.68,1,9.16,1,5.71,0.99,0.5,1,1.56,0.32,0.74,100,0.32,0.32,1,1,0.99,31.88143,5,0.32,25,2,3.96,20,0.32,1,0.71,167.71,0.32,1,0.61,1,1,0.32,0.32,0.26,0.59,0.32,0.32,0.32,1,3,1,0.67,4.89,0.32,0.83,5,0.32,1,0.32,25.05,1,4,1,228.34184,1,1,0.59,0.32,0.59,0.59,0.32,1,0.49,1,2.66,0.32,31.79078,1,0.32,0.32,1,1,0.59,0.32,0.32,0.9,1,0.32,1,20,0.32,0.32,0.32,31.76,1,3,4,7.81,0.32,0.64,1.29,0.32,0.32,0.32,0.32,91.12,274.97289,1,0.32,1,0.32,20,0.32,4,0.64,2.82,157.04,5,335.4401,0.32,0.32,1,2,0.32,0.32,10.94,1,0.47005,1,1,10.47286,4034.95,9.58303,10,0.32,2,0.59,1362.4,0.32,1,10,1,0.32,8134.54,4,0.47,8.03,0.32,0.32,34.47,335.3004,0.31,1,0.32,0.32,0.27,60,0.32,4.78,5,200,80,2,1,12.4403,44.35,503.16115,5,384.72,40,0.32,5,16.27,10,349.772,1,0.32,65.61,4.59,40,1,8,6.11,44.31,24.11,6.33,60,1,252.29,13.65,20.39,10,127.17,5,0.32,26.83,5.34,0.28,21.35671,15,97.95,50,100,10,1,90,1,3,335.12,10,3.72,30,3.23604,0.32,1,556.11,127.71,18.65,50,29.02,0,0,0,0
2019-10-04,"Standard","UniqueWeapon",0.34,0.59,5.11,6.39891,5,5.44,0.34,1,4.47,1,0.34,164.86,0.34,0.6801,1,0.34,0.34,3,1,9,1,6,0.7501,0.59,1,0.85,0.34,0.83,100.21,0.34,0.34,1,1,1,36.9,5,0.34,25,2.45,2.98,20,0.34,1,0.44,53.28,0.34,1,0.7,6,1,0.34,0.34,0.3,0.7,0.34,0.34,0.34,1,3,1,0.99127,4.87,0.34,0.7101,5,0.59,1,0.34,25.05,1,3.96,1,226,1,1,0.59,0.34,0.61,0.59,0.34,1,0.59,0.77,3.4,0.34,31.14587,1,0.47,0.34,0.68,1,0.59,0.34,0.34,1,1,0.34,1,15,0.35,0.34,0.34,33.78,1,3,3,9,0.34,0.76,1.45,0.34,0.34,0.34,0.34,100.74,203.06,1,0.34,1,0.34,20,0.34,4.78,0.68,2.59222,167.56,5,335.12,0.34,0.34,1,2,0.34,0.34,10,1,0.6,1,1,7.53741,4034.95,10.51,10,0.34,2.92505,0.59,1364.9175,0.28,1,11.72,1,0.34,8126.66,4,0.41,8.03,0.34,0.34,30,320.11,0.3,1,0.34,0.34,0.21,59.23,0.34,5.05,5,167.56,80,2,1,12,46.32,502.68,4.27232,384.72,40,0.34,6.79,16.5,10,349.43,1,0.34,64.89,4.22,40,1,7.69,7,37.36,25,5.75,60.33,1,251.74,10,20.01,10,136.79,5,0.59,25,6.33,0.34,21.36,15,68.92,50,118.93,9.34,1,98.99765,1,3,254.95,10,3.66,30,4,0.34505,1,547.62,120.77,18.76,47.86,20,71.20111,0,0,0
2019-10-05,"Standard","UniqueWeapon",0.34,0.35,6,7,5,6,0.34,1,5,1,0.34,165.65593,0.34,1,1,0.34,0.34,3,1,9,1,6,0.53,0.34,1,0.83,0.35,0.92505,100,0.34,0.34,1,1,1,40,5,0.34,25,3.08,3,15,0.34,1,0.62,35,0.34,1,0.66,6,1,0.34,0.34,0.34,0.75611,0.34,0.34,0.34,1,3,1,1,4.54,0.34,0.88,5,0.73,1,0.34,26.26,1,3.95,1,229.44,1,1,0.58,0.34,1,0.59,0.34,1,0.34,0.57,3.56041,0.34,39.23,1,0.48,0.34,0.87,1,0.6,0.34,0.34,1,1,0.34,1,14.91,0.34,0.36,0.34,41.45429,1,3,3,6.87,0.34,0.84,2,0.35505,0.34,0.34,0.34,97.435,183.91842,1,0.34,1,0.34,20,0.34,4,0.68,2,167.97,5.72,335.94,0.34,0.34,1,1,0.34,0.34,10,1,0.65,1,1,10.4,4044.83,9.34,10,0.34,2,0.59,2234.07,0.31253,1,14.92,1,0.34,8146.54,3.42515,0.49505,9.57,0.34,0.34,30,323.06,0.28,1,0.34,0.34,0.23505,52.39606,0.34,5.05,5,167.97,80,2,1,10,53.17,503.91,5,385.66,40,0.34,6.29,19.07,8.03,249.86,1,0.34,68.87,1.37,40,1,8,7,35.9,28.71,5.89,65.4,1,252.416,10,20.01,9.07,139.74,5,0.6,25,7,0.34,21.82,15,86.2,50,142.4788,8.55727,1,90,1,3,335.75565,10,3.62,26.72253,3.84926,0.34,1,577.51,100,19.9395,43.95,20,106.92923,0,0,0
2019-10-06,"Standard","UniqueWeapon",0.34,0.34,6.4801,6,5,6,0.34,1,5.13,1,0.34,165.43,0.34,1,1.88005,0.34,0.34,3.46,1,9,1,5.6,0.34,0.34,1,0.77466,0.34,1,111.7,0.34,0.34,1,1,1,40,5,0.34,22.77,4,3,20.56,0.34,1,0.80005,20.52,0.34,1,0.59,6,1,0.34,0.34,0.34,0.67,0.34,0.34,0.34,1,3,1,1,6.29,0.34,0.89,5,0.37,1,0.34,38.09,0.68,2.64619,1,230.45,1,1,0.61,0.34,1,0.58,0.34,1,0.34,0.59,3,0.34,40.35,1,0.43788,0.34,0.91,1,0.6,0.34,0.34,1,1,0.52,1,14.49,0.34,0.43,0.34,41.95145,1,2.83,3,7.1,0.34,0.68,2.01,0.34,0.34,0.34,0.34,68.23,196.55,1,0.34,1,0.34,20,0.34,4,0.68,2,168.06,5.39,336.12,0.34,0.34,1,1,0.34,0.34,11.12,1,0.72,1,1,10.87,4046.99,9.33,10,0.34,2,0.34,8769.37,0.34,1,15.74,0.96,0.34,8150.91,3,0.47,4.15,0.34,0.34,30,311.34374,0.31,1,0.34,0.34,0.22,45,0.34,5.06,7.93,168.06,85,2,1,10,46.77,447.4424,5,385.87,42.26,0.34,5.67,20,8.07,249.99,1,0.34,60,1.04,40,1,8,5,41.93,29.28,5.99,61.28,1,252.71656,10,20.135,9.57,146.62,4.52,0.63,25,7,0.34,22.06,15,83.92,50,119.3,8.93,1,90,1,3,336.12,10,3.54,29.57,3,0.35,1,504.2775,96.28,18.74,39.86,20,119.66192,0,0,0
2019-10-07,"Standard","UniqueWeapon",0.33,0.33,6.83,5,5,6,0.34,1,2.19,1,0.33,166.07,0.33,0.66,2,0.33,0.33,4.8001,1,7.57449,1,5,0.33,0.33,1,0.68,0.33,1,116.64545,0.33,0.33,1,1,0.34,39.77,5,0.33,20,4,3,20,0.33,1,0.84,13.18,0.33,1,0.59,6,1,0.33,0.33,0.33,0.79,0.33,0.33,0.33,1,2,1,1,6.29,0.24,1,5,0.33,1,0.33,42.11,0.66,2.61,1,205.47,0.33,1,0.59,0.33,1,0.45,0.33,1,0.33,0.87,2.85,0.33,50,1,0.37,0.33,1,1,0.34,0.33,0.33,0.76,1,0.71,1,15,0.33,0.34,0.33,39.715,0.82505,2.86515,3.01,8.16,0.33,0.59,2.95,0.33,0.33,0.33,0.33,141.86,197.34,1,0.33,1,0.33,19.76,0.33,3.38,0.66,2,167.9498,5.26985,335.93121,0.33,0.33,1,1,0.33,0.33,11.68,1,0.59,1,1,9.43,4079.032,9,10,0.33,2.65,0.33,8764.54,0.33,1,18.65,1,0.33,8146.42,3.14505,0.59,4.15,0.33,0.33,29.81,251.9202,0.21,1,0.33,0.33,0.21,50,0.33,6.12,6.1002,167.9656,83.29,2,1,10,44.64,463.25173,4,387.84875,42.39,0.33,5,18.92,8.38,252.102,1,0.33,90.4,1.04,40,1,8.77885,5,51.49,29.39,5.24,60,1,252.316,10,15.95,9.32,140,4,0.66,23.8,7,0.33,22.03,15,84.51,50,130.19,9.52,1,90,1,3,335.9292,10,3.6,30,3,0.4001,1,503.915,100,20,35,19.26,134.332,0,0,0
2019-10-08,"Standard","UniqueWeapon",0.33,0.33,6.51,6,6,6.0003,0.391,1,1.83,1,0.33,162.17,0.33,0.66,1.36,0.33,0.33,3.00035,1,7.9902,1,4.28,0.33,0.33,1,0.71,0.33,1,127.78889,0.33,0.33,1,1,0.69,39.08,5,0.33,17.23,4,2.39,20,0.33,1,0.73,13.18,0.33,1,0.58,6,1,0.33,0.33,0.33,0.39,0.33,0.33,0.26,1,2.37574,1,1,10.24,0.23,1,5,0.33,0.96015,0.33,42.76,0.58,1.49,1,211.41,0.33,1,0.34,0.33,1,0.60005,0.33,1,0.33,1,3,0.33,40.41,1,0.33,0.33,1,1,0.33,0.33,0.33,0.59,1,0.81,1,12.33,0.33,0.33,0.33,40.18517,1,3,3,8,0.33,0.61,2,0.33,0.33,0.33,0.33,150.39,209.07,1,0.33,1,0.33,19.68,0.33,3,0.66,3,167.56,5.5,335.12,0.33,0.33,1,1,0.33,0.33,10,1,0.33,1,1,6.56,4069.382,9.36,10,0.33,2.93,0.33,8743.28,0.33,1,18,1,0.33,8126.66,3.55,0.6,4.59,0.29,0.31,28.55,251.34,0.21,1,0.33,0.33,0.22,50,0.33,9.7,5,167.56,80,2.46,1,10,46.35,419.69167,5,456.58,48.2,0.33,5,18,12.53,253.43,1,0.33,98.24342,1.04,35.74,1,9.27067,5,63.75,28.83,5,60,2.72,250.77097,10,15,9.78,136.98,4,0.83,23.95,6.19,0.33,22.08,15,89.58,50,94.63,8.64,1,90,1,3,334.9104,10,3,30,3,0.33,1,574.73,100,20,34.08,19.58,199.23,0,0,0
2019-10-09,"Standard","UniqueWeapon",0.33,0.33,6.84,5.9403,6,7,0.33,1,1.89,1,0.33,144.41,0.33,0.66,1,0.33,0.33,3,1,7.92,1,4.43,0.33,0.33,1,0.82,0.33,1,158.56061,0.33,0.33,1,1,0.99,40,5,0.33,17.8,4.72563,2,20,0.33,1.59,0.82,13.18,0.33,1,0.59,1.5,0.98,0.33,0.33,0.33,0.33,0.33,0.33,0.33,1,3,1,1,3.95,0.24,1,5,0.33,1,0.33,24.93,0.34,1.68,1,210,0.33,1,0.68,0.33,1,0.58,0.33,1,0.33,1,3,0.33,40.24641,1,0.33,0.33,1,1,0.33,0.33,0.33,0.92,1,0.52,1,12.34,0.33,0.33,0.33,38.12,1,3,3,6,0.47,0.64,1.41,0.33,0.33,0.33,0.33,92.26,167.54,1,0.33,1,0.33,19.83346,0.33,4.16,0.66,2.84505,167.39,5.44,334.78,0.33,0.33,1,1,0.33,0.33,10,1,0.33,1,1,6.92,4132.9,9.39,10,0.33,3,0.37,11717.3,0.23,1,16.67,1,0.33,7532.55,3.78,0.58505,6.93,0.3,0.33,29.36231,251.08,0.21,1,0.33,0.33,0.25,50,0.33,6.04,5,167.39,87.81839,2.62,1,10,28.78,454.27,4,836.95,45,0.33,5,18,10.11,246.23,1,0.33,98.67,1.1,37.44,1.08,10.63,5,56.1336,29.75,5,70.64,3.39,251.08,10,12.77,10,123.36,4,0.74,21.7,6.02,0.33,25.17,10,69.56,50,76.25,8.58,1,80,1,3,265.82308,10,3,30,3,0.33,1,502.17,140.73657,19.6903,34.32,21.44105,359.36,0,0,0
2019-10-10,"Standard","UniqueWeapon",0.35,0.35,7,6,5,7,0.35,1,2.17,1,0.35,142.54769,0.35,0.7,1.05,0.35,0.35,4.12,1,7.5,1,4,0.35,0.35,1.03,2.59,0.35,1,150,0.35,0.35,1,1,0.68,40,5.02,0.35,19.43,4,2,20,0.35,1.55,0.69,13.18,0.35,1,0.59,1.5,0.77,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1,3.86,1,1,3.95,0.23,1,5,0.35,1,0.35,23.21,0.35,1.23,1,227.2,0.45061,1,0.59,0.35,1,0.35,0.35,1,0.35,1,3,0.35,41.62,1,0.35,0.35,1,1,0.35,0.35,0.35,0.68,1,0.52,1,12.07,0.35,0.35,0.35,33.72,1,3,3,6,0.35,0.76,1,0.35,0.35,0.35,0.35,92.26,169.61,1,0.35,1,0.35,19.82,0.35,5,1,2,167.45,5,332.25429,0.35,0.35,1,1,0.35,0.35,10,1,0.56,1,1,6.09,4134.38,9,10.1,0.35,3,0.45,11721.5,0.35,1,17.72,1,0.35,7535.25,4,0.4401,5,0.34,0.35,27.93,251.18,0.21,1,0.35,0.35,0.27005,50,0.35,8.52,5,167.45,81.89,2.06045,1,9.52015,28.92,457.41,4.01,837.25,50,0.35,5,18,10,246.32,1,0.34,98.67,1.05,31.91,1.87,8.73,5,55.28,30.31,5,61.98,4,251.18,10,10,10,110,5,0.72,22.24,5.37,0.35,20,10.1,69.39,49.6902,70,9.29,1,79.99391,1,3,334.9,10,3,30,3.11,0.47,1,502.35,146.87,18.46,34.32,22.95,359.285,0,0,0
2019-10-11,"Standard","UniqueWeapon",0.28,0.34,7,7,6,7,0.34,1,2.17,0.88,0.34,140.43,0.34,0.72,1,0.24,0.34,4,1,5.97021,1,4.41,0.34,0.34,1,1,0.34,1,140,0.34,0.34,0.55,1,0.45,39.1041,5.07,0.34,20.05,4,1.96005,10.16212,0.34,1.27,0.34,13.18,0.34,1,0.34,1.5,0.97,0.34,0.34,0.34,0.34,0.34,0.31,0.21,1,4.18,1,1,3.95,0.21,1,5,0.34,1,0.34,37.34,0.34,1.23,0.99,222.50804,0.34,1,0.37,0.34,1,0.57005,0.34,1,0.34,1,3,0.34,28.1,0.68,0.34,0.34,1,1,0.34,0.34,0.23015,0.59045,1,0.43,1,12.99,0.34,0.34,0.34,33.9125,1,2,3,6,0.34,0.86,1,0.34,0.34,0.34,0.34,89.17,237.97188,1,0.34,1,0.34,13.91652,0.34,3,0.71,2,167.56,5.04,325.95015,0.34,0.34,1,1,0.34,0.34,10,1,0.53,1,1,5.74,4137.09,9,10.27,0.34,3,0.64,1324.67,0.34,1,18.71,1,0.34,7540.2,4,0.79,5,0.34,0.34,30,251.34,0.25,1,0.34,0.34,0.34,50,0.34,8.57,4.49,167.56,81.87,2.84,1,9,28.92,502.68,5,837.8,44.46,0.34,5,18.63,10,247.28,1,0.34,97.8,0.96,38.47273,2,9.5,7.89177,51.91,45.29,5,76.14207,3.93035,251.58,10,12.42532,10,113.21929,5,0.83,20,7,0.34,20,12.22,83.3,47.54,68.28,9.2475,1,80,1,3,335.12,18.73,3,30,3.55051,0.99,1,440.11,120.7,15,32.23,21.21,151.08,0,0,0
2019-10-12,"Standard","UniqueWeapon",0.27,0.34,6,7,5,7,0.34,1,1.55,1,0.34,140,0.34,0.6,1,0.25505,0.34,4.47,1,5.99,1,3,0.34,0.34,1,1,0.34,1,152.97495,0.34,0.34,0.75,1,0.86,42.68,5.09,0.34,17.05,3.79,2,10,0.34,1,0.34,6.64,0.34,1,0.34,2.06,0.75,0.34,0.34,0.34,0.34,0.34,0.34,0.23,1,5,1,1,3.51,0.2,1,5,0.34,1,0.34,19.97,0.34,1,1,224.05,0.34,1,0.48515,0.34,1,0.44,0.34,1,0.34,0.98,3,0.34,46.36,0.68,0.34,0.34,1,1,0.6,0.34,0.2,0.73,1,0.43,1,12.59,0.44,0.34,0.34,31.49,1,2,3,6,0.34,0.68,1,0.34,0.34,0.34,0.34,95.84,194.59706,1,0.34,1,0.34,14.79,0.34,3,0.95505,2,168.13,6.21,312.04071,0.34,0.34,1,1,0.34,0.34,10,1,0.58,1,1,5.74,4151.17,9,11.28,0.34,3,0.8601,1327.02,0.34,1,15,1,0.34,7565.85,3,1,5,0.34,0.34,30,252.2,0.28,1,0.34,0.34,0.34,50,0.34,6.26,4.01,168.13,80,3,1,9.6,28.78,504.18,4,606.38,38.43,0.34,5,11.48,12.92,248.12,1,0.34,97.42,0.99,40,2,10,6.81,60.32,49.75,5,70,4,321.50895,10,10,10,97.08,5,0.7901,16.74,7,0.34,20,13.07,80.03,40.0101,54.22,9.15,1,79.46,1,3,335.94,20,3.32,29.28,3.65,1,1,440.27357,86.2,15.27,29.22,20.49,243.32,0,0,0
2019-10-13,"Standard","UniqueWeapon",0.35,0.35,6,7,6,7,0.35,1,1.39,1,0.35,130,0.35,0.54,1,0.23,0.35,3.21,1,6.02438,1,3.71215,0.35,0.35,1,1.88,0.50515,1,110,0.35,0.35,0.52,1,0.99,48.78,5.46,0.35,20.14,4,1,15.96071,0.35,1,0.35,21.44,0.35,1,0.35,2.06,1,0.35,0.35,0.34,0.35,0.35,0.35,0.21,1,5,1,1,3.86,0.23,1,4,0.35,1,0.35,18.36,0.35,1,1,238.81154,0.35,1,0.7,0.35,1,0.35,0.35,1,0.35,0.97,2.99505,0.35,61.73308,0.71,0.35,0.35,0.92,1,0.63,0.35,0.22,0.82,1,0.38,1,13,0.50505,0.35,0.42505,28.06,1,3,3,6.04543,0.35,0.68,1,0.35,0.35,0.35,0.35,154.11,168.23233,1,0.35,1,0.35,15,0.35,3,0.88,1.63,168.347,8.58017,292.21424,0.35,0.35,1,1,0.35,0.35,10,1,0.7,1,1,11.8,6408.90438,9,11.96,0.35,3,0.35,201.55,0.35,1,15.07,1,0.35,7573.95,2,1,5,0.35,0.35,30,252.52515,0.2,1,0.35,0.35,0.35,50,0.35,3.58,4,168.30425,78.63,3,1,9.78,22.595,505.05913,3.69,606.07,43.07789,0.35,5,11.7,12.48,248.44875,1,0.35,97.96,1.1675,40,2,10,5.28,67.31,47.45265,5,70,3,324.33613,10,10,10,69.87538,4,0.7,15,7,0.35,17.2,16.16,74.95,40.21,54.82,9.2,1,70.02,1,3,291.098,20,3.01,27.35,3,1,1,461.84625,84.33253,15,29.22,23.34,168.35333,0,0,0
